machineId,state,scenario,engineHours,fuelLevelLitres,fuelConsumptionRateLph,loadCycles,idleTime,engineRpm,engineTemperature,hydraulicTemperature,vibration,seatbeltStatus,eta_minutes
EXC002,OPERATING,NORMAL,1362.37,96.78,14,669,408,1500,80,72,0.35,true,53.71
EXC002,OPERATING,NORMAL,1356.68,176.27,14,434,265.27,1350,80,72,0.35,true,43.83
EXC002,LOADING,NORMAL,1351.89,243.78,22,236,149.6,1650,82,74,0.43,true,32.14
EXC002,TRANSPORTING,NORMAL,1361.04,115.26,18,615,374.2,1600,84,82,0.55,true,51.87
EXC002,OPERATING,NORMAL,1361.22,112.83,14,623,379.8,1300,80,76,0.35,true,55
EXC001,TRANSPORTING,HIGH_VIBRATION,1168.8,75.49,18,735,424.4,1600,84,82,1.12,true,70.5
EXC002,LOADING,NORMAL,1360.54,122.5,22,594,363.4,1850,86,78,0.59,true,51.52
EXC001,TRANSPORTING,ABNORMAL_FUEL_CONSUMPTION,1163.1,154.91,28.8,500,281.67,1600,84,82,0.55,true,55.6
EXC002,IDLE,OVERHEATING,1347.77,300.85,4,65,40.8,850,93,90,0.21,true,38.22
EXC002,IDLE,NORMAL,1359.8,132.8,4,561,343.53,700,74,77,0.15,true,53.07
EXC003,TRANSPORTING,NORMAL,1235.41,180.17,18,406,251.2,1600,89,86,0.55,true,45.88
EXC001,OPERATING,NORMAL,1163.54,148.98,14,516,292.6,1200,80,72,0.96,true,46.86
EXC001,UNLOADING,NORMAL,1160.08,197.53,16,374,205.8,1300,82,85,0.45,true,41.2
EXC001,STARTING,ABNORMAL_FUEL_CONSUMPTION,1165.61,120.28,12.8,602,347,550,81,78,0.23,true,59.15
EXC001,TRANSPORTING,NORMAL,1168.69,77.13,18,730,422.67,1600,84,82,0.55,true,60.42
EXC003,OPERATING,NORMAL,1233.4,208.58,14,322,201.67,1500,91,88,0.35,true,40.13
EXC001,UNLOADING,NORMAL,1166.22,111.82,16,628,365.07,1300,82,85,0.45,true,57.96
EXC002,TRANSPORTING,NORMAL,1354.74,203.89,18,353,222.27,1600,84,82,0.55,true,40.55
EXC002,OPERATING,NORMAL,1363.75,77.22,14,726,441.13,900,78,72,0.48,true,59.73
EXC002,TRANSPORTING,NORMAL,1362.52,94.51,18,676,411.8,1600,89,86,0.55,true,59.15
EXC003,IDLE,NORMAL,1233.94,200.88,4,344,215.13,400,70,73,0.8,true,46.68
EXC002,TRANSPORTING,NORMAL,1363.66,78.38,18,723,437.87,1700,86,82,0.57,true,60.78
EXC001,OPERATING,NORMAL,1167.34,96.07,14,674,389.93,1350,80,72,0.96,true,56.96
EXC003,LOADING,NORMAL,1238.76,133.67,22,545,342.6,1500,84,76,0.51,true,48.09
EXC001,OPERATING,OVERHEATING,1165.96,115.3,14,617,355.27,1350,93,90,0.56,true,60.34
EXC001,TRANSPORTING,NORMAL,1153.14,295.54,18,80,45,1600,84,82,0.55,true,24.96
EXC002,LOADING,NORMAL,1363.95,74.39,22,736,446.13,1800,84,78,0.51,true,61.27
EXC002,TRANSPORTING,ABNORMAL_FUEL_CONSUMPTION,1363.38,82.52,28.8,711,432.8,1700,86,88,0.57,true,65.05
EXC003,TRANSPORTING,NORMAL,1238.6,136.02,18,538,339.93,1600,87,86,0.64,true,50.11
EXC001,OPERATING,ABNORMAL_FUEL_CONSUMPTION,1155.77,258.43,22.4,189,105.47,1350,81,78,0.35,true,38.89
EXC001,IDLE,NORMAL,1156.03,254.74,4,200,110.6,1150,80,83,1.04,true,36.39
EXC003,IDLE,EXCESSIVE_IDLE,1238.15,142.14,4,520,327.4,550,87,84,0.4,true,57.43
EXC001,IDLE,NORMAL,1164.17,140.12,4,542,309.33,1000,85,82,0.29,true,50.35
EXC001,TRANSPORTING,NORMAL,1167.99,86.96,18,702,408.07,1600,87,84,0.55,true,61.57
EXC001,LOADING,NORMAL,1156.21,252.22,22,207,113.47,1650,82,74,0.43,true,29.63
EXC001,IDLE,ABNORMAL_FUEL_CONSUMPTION,1165.11,127.1,6.4,582,335.4,1150,80,83,0.37,true,62.07
EXC002,OPERATING,NORMAL,1354.87,202.15,14,357,225.2,1150,78,72,0.35,true,38.8
EXC001,TRANSPORTING,NORMAL,1152.81,300.07,18,66,35.67,1600,84,82,0.96,true,27.55
EXC002,OPERATING,OVERHEATING,1351.53,248.98,14,218,141.27,1050,93,90,1.04,true,44.86
EXC001,OPERATING,NORMAL,1159.32,208.54,14,341,190.13,1000,80,74,0.56,true,37.6
EXC001,OPERATING,PROXIMITY_HAZARD,1158.06,226.24,14,289,160.4,1150,78,72,0.35,true,39.89
EXC002,STARTING,NORMAL,1354.17,211.96,8,328,208.2,900,74,73,0.25,true,40.69
EXC002,TRANSPORTING,NORMAL,1351.14,254.37,18,201,132,1600,84,82,0.55,true,31.84
EXC002,IDLE,NORMAL,1358.96,144.59,4,525,325.73,300,81,78,0.15,true,50.06
EXC002,OPERATING,SEATBELT_VIOLATION,1355.23,197.07,14,372,233.73,1050,91,88,0.33,false,46.95
EXC001,IDLE,EXCESSIVE_IDLE,1154.24,279.66,4,128,69.67,550,80,78,0.27,true,35.81
EXC002,OPERATING,NORMAL,1359.13,142.28,14,531,329.07,1500,80,72,0.35,true,51.49
EXC002,LOADING,NORMAL,1348.05,296.91,22,77,49.2,1800,84,76,1.04,true,24.35
EXC002,TRANSPORTING,ABNORMAL_FUEL_CONSUMPTION,1349.37,278.78,28.8,131,85.2,1700,86,82,0.57,true,39.38
EXC003,STARTING,HIGH_VIBRATION,1239.38,124.97,8,572,357.33,600,74,68,1.12,true,63.19
EXC002,IDLE,NORMAL,1354.69,204.56,4,351,221.93,850,85,82,0.21,true,40.04
EXC003,UNLOADING,NORMAL,1228.77,273.03,16,136,86.07,1300,82,85,0.45,true,26.6
EXC002,OPERATING,NORMAL,1357.29,167.86,14,459,282.27,1350,80,72,0.64,true,43.64
EXC001,OPERATING,NORMAL,1163.09,155.11,14,499,281.67,1150,78,72,0.35,true,44.59
EXC003,LOADING,NORMAL,1235.78,175.04,22,422,261.8,1850,87,84,0.8,true,42.02
EXC003,TRANSPORTING,ABNORMAL_FUEL_CONSUMPTION,1226.99,297.91,28.8,65,38.87,1700,86,82,0.57,true,33.95
EXC002,OPERATING,NORMAL,1356.02,185.85,14,406,251.53,1500,80,72,0.35,true,42.92
EXC003,IDLE,SEATBELT_VIOLATION,1230.51,248.5,4,206,127.6,1000,78,81,0.29,false,40.81
EXC003,UNLOADING,NORMAL,1241.11,100.57,16,644,393.6,1300,85,85,0.45,true,57.78
EXC001,TRANSPORTING,NORMAL,1164.21,139.51,18,544,309.73,1600,84,84,0.55,true,48.15
EXC001,TRANSPORTING,NORMAL,1158.36,222.02,18,301,167.6,1600,84,82,0.55,true,36.8
EXC003,IDLE,NORMAL,1238.55,136.63,4,536,338.2,400,70,69,0.48,true,54.02
EXC003,TRANSPORTING,NORMAL,1226.78,300.8,18,58,33.67,1600,84,82,0.56,true,22.76
EXC002,LOADING,NORMAL,1349,283.94,22,115,75.27,1800,88,80,0.65,true,27.29
EXC003,IDLE,NORMAL,1243,74.31,4,721,441.27,400,89,86,0.24,true,64.37
EXC003,IDLE,OVERHEATING,1228.84,272.17,4,138,88.8,1000,93,90,0.29,true,40.18
EXC002,LOADING,NORMAL,1346.8,314.1,22,25,12.93,1850,88,80,0.72,true,19.44
EXC001,IDLE,NORMAL,1156.12,253.41,4,204,111.87,1150,85,83,0.37,true,38.7
EXC002,OPERATING,NORMAL,1350.52,263,14,176,115.53,1050,76,72,0.33,true,29.11
EXC003,TRANSPORTING,NORMAL,1240.91,103.32,18,636,388.93,1700,86,88,0.57,true,57.14
EXC002,IDLE,NORMAL,1348.97,284.32,4,113,74.6,400,83,80,0.19,true,32.5
EXC002,LOADING,NORMAL,1356.66,176.58,22,433,265,1650,88,88,0.43,true,39.24
EXC001,OPERATING,NORMAL,1160.7,188.5,14,400,218.07,1450,80,72,0.72,true,41.83
EXC002,TRANSPORTING,NORMAL,1362.22,98.74,18,664,404.6,1650,86,82,0.57,true,59.14
EXC003,IDLE,NORMAL,1225.45,319.34,4,7,1,400,80,78,0.39,true,23.28
EXC003,OPERATING,NORMAL,1231.93,228.88,14,262,164.33,1050,76,72,0.33,true,35.57
EXC003,LOADING,NORMAL,1230.1,254.19,22,191,116.33,1800,84,76,0.51,true,32.36
EXC002,OPERATING,NORMAL,1348.03,297.34,14,75,48.93,1350,89,86,0.35,true,25.64
EXC003,LOADING,NORMAL,1231.77,231.04,22,256,159.6,1650,83,80,0.64,true,34.11
EXC003,LOADING,PROXIMITY_HAZARD,1235.55,178.19,22,412,254.73,1850,86,78,0.59,true,43.77
EXC001,OPERATING,NORMAL,1167.88,88.66,14,696,404.87,1150,80,72,0.35,true,59.28
EXC003,TRANSPORTING,NORMAL,1236.15,170.05,18,435,270.53,1600,84,82,0.55,true,41.76
EXC002,TRANSPORTING,ABNORMAL_FUEL_CONSUMPTION,1349.75,273.66,28.8,145,95.93,1600,84,82,0.55,true,37.25
EXC001,OPERATING,NORMAL,1166.84,103.17,14,654,380,1150,78,72,0.96,true,57.48
EXC001,UNLOADING,NORMAL,1157.28,236.99,16,257,139.07,1300,82,85,1.04,true,34.83
EXC002,TRANSPORTING,NORMAL,1363.06,87.08,18,697,425.87,1650,86,82,0.57,true,56.46
EXC003,OPERATING,NORMAL,1231.13,239.89,14,232,142.2,1300,80,72,0.48,true,30.89
EXC002,UNLOADING,NORMAL,1361.55,108.03,16,637,386,1300,82,85,0.48,true,55.67
EXC002,STARTING,SEATBELT_VIOLATION,1358.11,156.4,8,491,301.8,550,85,84,0.27,false,50.06
EXC001,IDLE,NORMAL,1154.5,276.22,4,137,75.87,850,76,79,0.21,true,29.36
EXC003,IDLE,EXCESSIVE_IDLE,1225.78,314.87,4,19,10.8,550,91,88,0.15,true,27.31
EXC001,UNLOADING,NORMAL,1154.54,275.6,16,139,77.73,1300,82,85,0.45,true,28.05
EXC001,UNLOADING,NORMAL,1168.96,73.26,16,741,427.33,1300,82,85,0.45,true,57.96
EXC001,LOADING,OVERHEATING,1155.7,259.47,22,186,104.67,1650,93,90,0.43,true,39.25
EXC003,TRANSPORTING,SEATBELT_VIOLATION,1226.3,307.56,18,39,23.13,1600,84,84,0.55,false,27.02
EXC003,IDLE,NORMAL,1242.55,80.62,4,702,429.53,1150,80,83,0.64,true,65.24
EXC001,IDLE,NORMAL,1160.71,188.23,4,401,218.13,1150,80,83,0.37,true,41.68
EXC003,UNLOADING,NORMAL,1242.77,77.46,16,712,433.13,1450,83,84,0.47,true,62.87
EXC003,OPERATING,NORMAL,1241.17,99.74,14,646,395.93,1200,78,72,0.35,true,56.11
EXC003,LOADING,NORMAL,1236.34,167.44,22,443,275.6,1650,88,90,0.96,true,46.13
EXC001,IDLE,EXCESSIVE_IDLE,1169.68,63.02,4,772,442.67,550,85,82,0.17,true,74.29
EXC001,STARTING,PROXIMITY_HAZARD,1152.7,301.74,8,60,32.93,900,91,88,0.25,true,31.18
EXC003,TRANSPORTING,NORMAL,1241.65,93.1,18,666,407.13,1600,89,86,0.55,true,56.61
EXC001,IDLE,NORMAL,1151.84,314.12,4,23,14.07,1150,80,83,1.04,true,24.35
EXC002,OPERATING,SEATBELT_VIOLATION,1361.65,106.62,14,641,388.13,1500,80,72,0.35,false,60.28
EXC003,LOADING,NORMAL,1228.59,275.62,22,129,81.53,1600,84,76,0.88,true,27.21
EXC003,LOADING,NORMAL,1242.58,80.15,22,703,430,1650,82,74,0.43,true,56.96
EXC003,LOADING,NORMAL,1230.91,242.83,22,224,136.67,1800,84,76,0.88,true,30.62
EXC003,UNLOADING,NORMAL,1238.13,142.48,16,519,326.4,1450,82,84,0.47,true,55.5
EXC001,LOADING,NORMAL,1169.72,62.48,22,774,443.07,1850,88,90,0.96,true,62.69
EXC003,UNLOADING,ABNORMAL_FUEL_CONSUMPTION,1228.06,282.74,25.6,109,66,1300,82,85,0.8,true,30.59
EXC002,IDLE,NORMAL,1354.43,208.17,4,340,215,1000,91,88,0.4,true,46.03
EXC002,OPERATING,NORMAL,1350.03,269.81,14,156,102.4,1300,80,72,0.35,true,26.22
EXC001,OPERATING,NORMAL,1161.74,173.77,14,442,242.73,1050,76,72,0.33,true,42.13
EXC003,TRANSPORTING,NORMAL,1243.58,66.24,18,746,458.2,1600,84,84,0.55,true,61.37
EXC001,TRANSPORTING,NORMAL,1165.51,121.57,18,599,345.07,1700,91,88,0.57,true,52.97
EXC001,TRANSPORTING,NORMAL,1156.77,244.17,18,233,125.2,1600,84,82,0.55,true,30.01
EXC001,IDLE,OVERHEATING,1167.14,98.95,4,666,386.4,1150,93,90,0.37,true,66.01
EXC003,IDLE,NORMAL,1226.61,303.12,4,52,28.53,1000,85,82,0.29,true,26.3
EXC001,STARTING,NORMAL,1164.78,131.77,8,566,326.87,850,91,88,0.23,true,54.57
EXC001,TRANSPORTING,NORMAL,1155.89,256.77,18,194,107.6,1600,84,82,1.04,true,32.13
EXC003,TRANSPORTING,NORMAL,1227.34,293.2,18,77,49.27,1600,84,82,0.55,true,24.75
EXC003,IDLE,EXCESSIVE_IDLE,1228.73,273.73,4,134,85.73,550,86,88,0.43,true,40.08
EXC001,LOADING,NORMAL,1166.96,101.47,22,658,382.93,1350,82,74,0.43,true,51.79
EXC003,STARTING,NORMAL,1230.46,249.23,8,204,126.33,550,81,79,0.25,true,30.9
EXC001,TRANSPORTING,NORMAL,1155.11,267.36,18,165,89.2,1600,84,82,0.55,true,26.36
EXC002,OPERATING,NORMAL,1351.53,249.01,14,218,141.27,750,76,70,0.33,true,29.42
EXC003,LOADING,NORMAL,1233.86,202.13,22,341,212.8,1850,89,90,0.65,true,38.57
EXC003,UNLOADING,ABNORMAL_FUEL_CONSUMPTION,1228.71,273.88,25.6,133,84.6,1300,82,85,0.45,true,38.26
EXC003,TRANSPORTING,NORMAL,1227.18,295.24,18,72,43.73,1600,84,82,0.55,true,25.99
EXC002,IDLE,NORMAL,1348.8,286.78,4,105,70.6,1150,80,83,0.37,true,27.74
EXC002,LOADING,ABNORMAL_FUEL_CONSUMPTION,1360.29,126.04,35.2,582,358,1650,88,90,0.59,true,60.07
EXC001,STARTING,NORMAL,1158.53,219.73,8,307,171.4,850,85,82,0.23,true,38.98
EXC002,IDLE,NORMAL,1353.66,219.16,4,308,197.47,400,70,73,0.8,true,41.72
EXC003,STARTING,NORMAL,1226.26,308.16,8,37,22.87,550,72,67,0.23,true,18.87
EXC001,OPERATING,NORMAL,1161.7,174.46,14,440,242.2,1050,80,72,0.35,true,47.14
EXC002,STARTING,HIGH_VIBRATION,1354.89,201.82,8,358,226.47,550,72,68,1.12,true,49.31
EXC002,LOADING,NORMAL,1353.87,216.14,22,317,202.8,1800,88,86,0.51,true,36.82
EXC003,LOADING,NORMAL,1234.63,191.26,22,373,231.93,1500,84,76,0.51,true,39.78
EXC001,TRANSPORTING,NORMAL,1164.87,130.44,18,570,329.13,1650,86,82,0.57,true,54.79
EXC002,IDLE,NORMAL,1348.37,292.49,4,90,56.93,700,74,77,0.15,true,27.88
EXC002,OPERATING,NORMAL,1359.26,140.46,14,538,332.8,1300,80,72,0.35,true,54.01
EXC002,TRANSPORTING,NORMAL,1360.94,116.68,18,610,372,1600,84,82,0.55,true,55.64
EXC001,OPERATING,NORMAL,1158.17,224.84,14,293,163.07,1050,76,72,0.33,true,33.72
EXC003,TRANSPORTING,HIGH_VIBRATION,1238.51,137.14,18,535,336.13,1650,86,82,1.12,true,57.94
EXC001,TRANSPORTING,NORMAL,1157.08,239.74,18,248,131.87,1600,84,82,0.55,true,33.31
EXC003,STARTING,NORMAL,1234.8,188.98,8,379,236.2,900,89,86,0.25,true,41.66
EXC002,OPERATING,NORMAL,1355.38,194.87,14,379,236.67,850,78,72,1.04,true,42.8
EXC001,TRANSPORTING,NORMAL,1168.85,74.87,18,737,425.33,1700,89,88,0.57,true,63.51
EXC001,LOADING,HIGH_VIBRATION,1166.72,104.7,22,650,376.07,1500,84,76,1.12,true,58.81
EXC001,LOADING,NORMAL,1160.07,197.77,22,373,205.8,1350,82,74,0.43,true,33.01
EXC002,OPERATING,NORMAL,1358.84,146.28,14,520,322.47,1500,80,72,0.35,true,50.63
EXC001,TRANSPORTING,NORMAL,1155.49,262.34,18,179,99,1600,84,82,0.55,true,27.71
EXC002,LOADING,NORMAL,1359.51,136.84,22,551,337.6,1800,84,76,0.51,true,47.39
EXC003,OPERATING,NORMAL,1241.52,94.93,14,660,405.13,1050,76,72,0.33,true,57.05
EXC003,OPERATING,NORMAL,1237.8,146.98,14,504,315.73,900,80,74,0.35,true,49.48
EXC003,OPERATING,NORMAL,1238.53,136.98,14,535,337.4,900,78,72,1.04,true,55.04
EXC003,LOADING,NORMAL,1233.43,208.14,22,324,201.93,1850,88,80,0.96,true,35.72
EXC003,LOADING,NORMAL,1236.05,171.39,22,432,268.47,1650,86,78,0.59,true,43.62
EXC001,UNLOADING,ABNORMAL_FUEL_CONSUMPTION,1165.52,121.44,25.6,599,345.07,1300,82,85,0.45,true,60.3
EXC003,LOADING,OVERHEATING,1238.08,143.14,22,517,325.2,1650,93,90,0.59,true,56.88
EXC002,IDLE,NORMAL,1355.41,194.28,4,381,237.2,1150,80,83,0.37,true,43.32
EXC001,TRANSPORTING,ABNORMAL_FUEL_CONSUMPTION,1152.94,298.26,28.8,72,38.53,1600,84,82,0.55,true,32.51
EXC003,TRANSPORTING,NORMAL,1240.21,113.17,18,606,373.87,1600,84,82,0.55,true,51.77
EXC002,IDLE,HIGH_VIBRATION,1362.63,93.09,4,680,415.07,400,89,86,1.12,true,70.68
EXC001,IDLE,ABNORMAL_FUEL_CONSUMPTION,1161.9,171.6,6.4,448,246.4,1150,80,83,0.37,true,50.95
EXC001,LOADING,OVERHEATING,1167.34,95.98,22,675,389.93,1850,93,90,0.96,true,63.56
EXC003,TRANSPORTING,ABNORMAL_FUEL_CONSUMPTION,1242.12,86.59,28.8,685,417.33,1700,86,82,0.57,true,66.33
EXC001,LOADING,NORMAL,1158.83,215.49,22,319,178.33,1650,88,86,0.65,true,35.97
EXC002,OPERATING,NORMAL,1358.66,148.84,14,513,319.2,1050,80,72,0.35,true,45.8
EXC003,IDLE,NORMAL,1236.09,170.84,4,433,268.87,1000,78,81,0.32,true,44.73
EXC002,IDLE,NORMAL,1353,228.19,4,282,178.67,1000,78,81,0.29,true,40.74
EXC003,TRANSPORTING,PROXIMITY_HAZARD,1227.79,286.61,18,98,60.6,1600,84,82,0.55,true,28.95
EXC002,OPERATING,OVERHEATING,1347.18,309.09,14,39,24.2,1200,93,90,0.35,true,30.03
EXC003,OPERATING,NORMAL,1237.65,148.91,14,499,311.07,1050,81,78,0.35,true,48.98
EXC003,OPERATING,ABNORMAL_FUEL_CONSUMPTION,1226.29,307.77,22.4,38,23.13,1050,83,80,0.33,true,28.7
EXC003,IDLE,NORMAL,1231.2,238.89,4,235,144.2,850,76,79,0.56,true,35.56
EXC002,OPERATING,OVERHEATING,1352.48,235.51,14,260,161.93,1350,93,90,0.35,true,43.88
EXC003,IDLE,NORMAL,1227.08,296.64,4,68,40.6,700,74,77,0.48,true,25.55
EXC001,IDLE,NORMAL,1169.44,66.36,4,762,436.2,700,79,77,0.15,true,67.45
EXC002,TRANSPORTING,HIGH_VIBRATION,1352.79,231.03,18,274,172.53,1600,84,82,1.12,true,43.79
EXC001,LOADING,NORMAL,1160.96,184.64,22,411,221.33,1800,88,80,0.65,true,35.81
EXC002,OPERATING,HIGH_VIBRATION,1360.16,127.91,14,575,353.8,1200,80,72,1.12,true,61.15
EXC001,LOADING,NORMAL,1152.98,297.75,22,73,40,1350,82,74,0.43,true,22.27
EXC001,LOADING,NORMAL,1159.04,212.61,22,328,183.2,1350,82,74,0.43,true,32.71
EXC003,IDLE,NORMAL,1229.86,257.65,4,181,111.2,1000,78,81,0.48,true,31.04
EXC001,LOADING,NORMAL,1160.66,189.1,22,399,216.87,1850,88,90,0.65,true,41.1
EXC003,TRANSPORTING,NORMAL,1225.96,312.48,18,25,15.93,1600,87,84,0.55,true,21.88
EXC002,LOADING,OVERHEATING,1351.46,249.93,22,215,139.67,1650,93,90,0.43,true,38.49
EXC003,OPERATING,PROXIMITY_HAZARD,1239.46,123.84,14,575,358.8,900,91,88,0.35,true,58.01
EXC002,LOADING,NORMAL,1347.56,303.76,22,56,35.47,1850,86,78,0.59,true,19.43
EXC003,STARTING,ABNORMAL_FUEL_CONSUMPTION,1227.39,292.48,12.8,79,51.47,600,74,74,0.88,true,33.35
EXC002,LOADING,NORMAL,1346.73,315.17,22,21,9.67,1650,88,88,0.43,true,21.32
EXC001,IDLE,NORMAL,1152.11,310.36,4,34,21.8,300,76,74,0.23,true,22.58
EXC002,OPERATING,PROXIMITY_HAZARD,1347.76,301.13,14,64,40.6,1150,87,84,0.35,true,26.97
EXC001,OPERATING,NORMAL,1157.57,232.97,14,269,146.8,900,78,72,0.35,true,33.95
EXC001,LOADING,NORMAL,1159.17,210.69,22,335,187.4,1850,89,90,0.65,true,38.56
EXC002,STARTING,NORMAL,1353.28,224.34,8,293,185.73,900,74,73,0.72,true,38.69
EXC003,IDLE,NORMAL,1229.09,268.63,4,148,95.33,850,76,79,0.21,true,28.41
EXC003,IDLE,PROXIMITY_HAZARD,1241.71,92.25,4,668,409.2,400,72,68,0.17,true,66.09
EXC003,IDLE,EXCESSIVE_IDLE,1238.92,131.36,4,551,345,550,80,83,0.37,true,57.44
EXC003,LOADING,NORMAL,1236.46,165.61,22,449,279.33,1850,88,80,0.65,true,44.12
EXC003,LOADING,NORMAL,1243.27,70.49,22,734,448.93,1850,86,78,0.65,true,62.34
EXC003,OPERATING,NORMAL,1231.15,239.54,14,233,143.33,1000,89,86,0.35,true,31.56
EXC003,IDLE,NORMAL,1233.14,212.31,4,310,196.2,850,76,79,0.21,true,40.47
EXC003,IDLE,NORMAL,1230.43,249.67,4,203,125,1000,78,81,0.29,true,32.11
EXC003,UNLOADING,NORMAL,1229.07,269.01,16,147,94.87,1300,82,85,0.45,true,30.42
EXC002,UNLOADING,NORMAL,1358.53,150.62,16,507,314.13,1300,82,85,0.48,true,50.21
EXC003,TRANSPORTING,NORMAL,1226.68,302.1,18,55,30.2,1600,84,82,0.55,true,18.92
EXC001,OPERATING,NORMAL,1163.84,144.85,14,528,302.13,1150,80,72,0.96,true,48.22
EXC002,TRANSPORTING,NORMAL,1359.46,137.5,18,549,337.07,1700,86,82,0.88,true,50.22
EXC001,LOADING,NORMAL,1168.17,84.58,22,708,412.07,1350,82,74,0.43,true,55.91
EXC002,IDLE,NORMAL,1348.77,287.23,4,104,69.87,700,74,77,0.15,true,30.88
EXC002,LOADING,SEATBELT_VIOLATION,1346.67,315.89,22,20,8.67,1800,89,90,0.65,false,20.53
EXC002,LOADING,NORMAL,1347.52,304.45,22,54,34.6,1800,84,76,0.56,true,21.71
EXC003,OPERATING,NORMAL,1232.73,218.09,14,293,186.27,1200,78,72,0.35,true,34.23
EXC002,TRANSPORTING,PROXIMITY_HAZARD,1356.8,174.46,18,440,268.2,1600,84,82,0.55,true,49.85
EXC001,IDLE,NORMAL,1157.18,238.35,4,253,135.07,300,91,88,0.33,true,37.41
EXC003,LOADING,ABNORMAL_FUEL_CONSUMPTION,1229.66,260.4,35.2,173,106.4,1800,88,90,0.51,true,36.81
EXC002,IDLE,NORMAL,1347.59,303.48,4,56,36.73,300,74,66,0.15,true,28.37
EXC002,STARTING,NORMAL,1364.22,70.77,8,746,452.93,900,74,73,0.25,true,64.61
EXC002,IDLE,EXCESSIVE_IDLE,1356.95,172.48,4,446,273,550,78,70,0.27,true,50.24
EXC002,STARTING,NORMAL,1360.66,120.79,8,598,366.73,700,80,78,0.39,true,54.05
EXC001,LOADING,NORMAL,1163.14,154.33,22,502,283.67,1650,86,78,0.96,true,50.05
EXC002,TRANSPORTING,NORMAL,1358.92,145.15,18,524,324.13,1600,84,82,0.88,true,50.5
EXC003,IDLE,NORMAL,1228.91,271.22,4,140,92.13,1150,80,83,0.37,true,29.1
EXC003,OPERATING,NORMAL,1239.74,119.83,14,586,363.4,1050,80,72,0.35,true,51.27
EXC002,LOADING,NORMAL,1352.14,240.22,22,247,154.07,1750,84,76,0.51,true,33.47
EXC002,TRANSPORTING,NORMAL,1352.51,234.98,18,262,162.2,1600,84,82,0.55,true,35.09
EXC003,OPERATING,NORMAL,1237.77,147.36,14,503,314.8,1500,80,72,0.88,true,47.96
EXC003,IDLE,EXCESSIVE_IDLE,1242.24,85.01,4,689,420.47,550,85,83,0.37,true,66.71
EXC002,OPERATING,NORMAL,1356.18,183.45,14,413,255.07,1300,81,78,0.35,true,46.97
EXC001,STARTING,NORMAL,1165.17,126.32,8,585,336.87,850,80,72,0.35,true,53.15
EXC001,TRANSPORTING,NORMAL,1153.66,288.04,18,102,56.93,1600,87,86,0.55,true,27.56
EXC002,OPERATING,NORMAL,1361.38,110.57,14,629,383.73,1150,78,72,0.35,true,56.6
EXC002,IDLE,NORMAL,1360.07,129.02,4,572,350.67,850,76,79,1.04,true,57.61
EXC001,TRANSPORTING,NORMAL,1163.91,143.79,18,532,303.27,1600,84,82,0.55,true,50.45
EXC001,TRANSPORTING,NORMAL,1161.17,181.59,18,420,226.73,1600,84,86,0.55,true,42.51
EXC002,STARTING,NORMAL,1351.83,244.63,8,234,148.47,550,83,80,0.31,true,33.86
EXC002,LOADING,NORMAL,1357.41,166.16,22,465,285.2,1800,84,76,0.51,true,43.64
EXC001,TRANSPORTING,NORMAL,1153.14,295.56,18,80,45,1600,84,82,0.55,true,22.13
EXC003,IDLE,OVERHEATING,1241.09,100.89,4,643,393.13,850,93,90,0.4,true,68.62
EXC002,LOADING,NORMAL,1354.59,205.94,22,347,219.73,1650,82,74,0.43,true,38.44
EXC002,IDLE,ABNORMAL_FUEL_CONSUMPTION,1361.36,110.75,6.4,629,382.73,700,74,77,0.64,true,63.05
EXC001,TRANSPORTING,SEATBELT_VIOLATION,1161.82,172.7,18,445,243.87,1600,84,82,0.55,false,46.74
EXC003,IDLE,NORMAL,1226.66,302.39,4,54,30.07,1000,78,81,1.04,true,26.58
EXC003,LOADING,NORMAL,1236.61,163.46,22,456,283.13,1800,84,76,0.51,true,39.2
EXC002,STARTING,SEATBELT_VIOLATION,1355.45,193.85,8,382,238.27,600,83,80,0.25,false,47.49
EXC001,UNLOADING,NORMAL,1167.13,98.99,16,666,386.33,1450,82,84,0.47,true,57.43
EXC002,STARTING,NORMAL,1352.21,239.25,8,250,156.53,450,72,68,0.23,true,36.57
EXC002,OPERATING,NORMAL,1349.85,272.16,14,149,97.93,1200,78,72,0.35,true,26.27
EXC003,LOADING,NORMAL,1239.43,124.17,22,574,357.87,1650,82,74,0.43,true,50.82
EXC001,TRANSPORTING,NORMAL,1156.92,242.06,18,240,128.07,1600,84,82,0.8,true,32.93
EXC002,TRANSPORTING,NORMAL,1362.24,98.45,18,665,405.13,1600,84,82,0.55,true,56.36
EXC003,LOADING,NORMAL,1234.71,190.19,22,376,234.4,1800,88,80,0.65,true,39.6
EXC003,OPERATING,NORMAL,1240.5,109.1,14,618,379.67,1200,85,82,0.35,true,52.8
EXC001,STARTING,PROXIMITY_HAZARD,1167.98,87.19,8,701,408.07,700,80,78,0.39,true,62.58
EXC003,OPERATING,NORMAL,1231.84,230.01,14,259,160.8,1350,80,72,0.35,true,35.51
EXC003,LOADING,PROXIMITY_HAZARD,1239.1,128.87,22,560,350.73,1750,86,78,0.65,true,56.54
EXC002,IDLE,NORMAL,1364.08,72.63,4,741,448.87,850,87,84,0.21,true,67.64
EXC001,OPERATING,NORMAL,1152.42,305.99,14,47,28.8,1200,80,74,0.88,true,22.86
